Portifolio 1,Portifolio 2,Portifolio 3,Portifolio 4,Portifolio 5,Portifolio 6,Portifolio 7,Portifolio 8,Portifolio 9,Portifolio 10,Portifolio 11,Portifolio 12
25030.160244445684,26695.591521073955,18262.595423303082,21847.183306133113,24571.061085037112,17167.998362286722,24640.077854379902,8117.446611744697,14937.903682841457,22159.569488980895,15654.951912947317,16575.255283859373
25673.63688857776,28290.049090703666,18332.72942374738,22105.4078974172,25071.733671290265,18055.86655733209,25187.52456669746,8370.732951900256,15187.81057432139,22101.161127629483,15197.671200579387,17949.208052897688
25771.597549336817,29922.091001113706,19554.615309593748,22982.313013403636,25051.33785044941,18422.473436026346,25760.885350323093,8810.120850254538,15603.993217272191,21866.968871130073,15042.073480032966,18874.63298617917
25949.657919643974,30222.05618337649,19803.997562316952,23530.085031527586,25886.95342875186,18965.774527324385,25932.31333294688,9113.630639173329,15827.209450693326,22346.773725798754,15393.654139539567,18549.277268934355
25850.299076924577,31156.419629825195,20191.63806443737,24096.812566371635,25658.122781537393,19116.9540901439,26279.076191132932,9273.308653605349,15983.493750076152,22353.625642753716,15316.52254903972,17995.651723168055
24033.73373528688,29716.580483159516,19175.270954780422,22938.563106562546,23819.070463612577,18505.40863619298,25456.37203308078,8594.624564807733,15271.836088135013,22286.188089522133,14966.586110340633,16398.334162257932
25429.73837119978,29389.15946293064,20170.643858721738,24426.76441661866,24048.833095965092,19608.614724201845,25811.148764200327,8650.854564774381,16165.993511834773,23166.740431441325,16174.109302266386,16836.884587584766
24934.3102429093,29687.701960169434,20785.033676588202,24545.465861215846,25294.242320756177,19704.54306123891,27226.803054636643,8614.353231758727,16317.003762873928,23438.79231957179,16800.640066507527,16455.584425211568
25045.77264251599,29046.699947196943,20788.238383154854,24959.012173025312,25887.907285057718,19491.05344399724,27337.63236759557,8895.224332357886,16193.555323476747,22566.21257729397,16086.71265649971,16935.788825367432
26126.474430527785,30039.959417736754,21021.07733730408,25173.914277069885,26323.161021292228,19925.16054597577,27108.324874426555,8971.18033692474,17030.35845324838,23174.20984905723,16641.56273290583,17425.013368023425
26649.477615550237,29866.27535526774,20813.77403675788,25002.220646837915,26129.247556782095,21257.89352842266,27581.742040106943,8662.801935898875,17216.82630852271,23905.304347330224,17051.671686487956,17083.231350879134
26447.718886249157,30075.98503067881,20751.683470902546,25788.649701852275,26654.543387223028,21685.114216899725,27340.384563725856,8555.533340117052,16884.32503461282,23962.163556148862,16139.350143117083,16774.372518281103
26693.11362489264,28847.507626467937,20681.71234538674,25549.987565737498,27137.015607798454,21890.307644784098,27283.925111784156,8795.601972066552,16911.78744425485,24079.87700503016,16025.282473304896,17344.204314488907
28658.119525504975,29917.489802553457,20811.157352969316,26041.099225414742,28607.175550144962,22654.894890647854,28606.249314240576,9355.699775897341,17887.398536530625,25977.297210138764,16900.792487066723,18410.749348151556
28561.778909121444,30489.528069783046,20739.170149357225,27153.79443745226,29449.418092292035,23398.933552309863,29732.834557064834,9680.495778934566,17800.7428959615,26745.153881142203,17034.34674039814,17959.235913323362
29908.65216262994,31945.05917862422,22131.59360696293,29477.023810239818,30739.368360400433,24618.156342965478,32160.971981890732,10320.669970934217,18573.81013660937,27498.668334170492,18217.27250984111,18057.13944640858
31016.41066923197,32455.391376730222,23165.1112989691,29965.04743193908,31157.380234886226,25488.85012170434,32943.69363064218,10719.503574905702,18928.17542824012,28203.484308689356,19196.85620076486,18322.240976742083
29271.764345454918,32622.67220368607,23456.004374748878,30066.58527955909,31647.159065845786,25272.342572208425,32658.12011190035,11100.332563951133,18487.018593837132,27080.39697029152,19336.614694863594,18761.910200478214
29086.680512341696,32820.72711425521,23999.498398644915,30637.46070655376,30975.750575078437,25047.414709015724,32516.510162820574,11144.793390407634,18775.62358815003,27549.994341002508,19541.37312588673,18440.423070345638
29923.955573363368,34427.90879136336,25867.43651044606,33009.772728877375,34253.74871474424,26935.227490976205,33871.84846317521,11485.79325186106,19590.46158209728,28920.879293756756,20114.133376415393,19519.265988006136
28819.159390157492,32454.8339240051,25517.185259173657,32580.174189504436,32688.784368096785,25983.579890823243,32041.92631109425,11188.244394405121,18222.621352713897,27386.035493496922,18997.18737760229,19074.968712424674
27938.076123527397,32916.89831606666,26463.642119313103,33217.60547745607,35275.83404228952,26818.033730443458,32480.179575335736,11434.409449886049,18401.892199573922,27701.084330710546,19577.305852556245,19345.301809275225
28773.670217378014,33498.06740806157,27848.087446951595,35163.872204546366,37105.405345666084,28425.96299223718,32039.0467626164,11995.85771316609,19494.672838250386,29720.418069370953,20508.389651083708,19252.72569015773
28149.238335756552,35067.86046157713,28601.569641924143,35553.46209877276,37674.485750407905,28813.824010396256,33038.1549698098,12516.838100530864,19684.995128179933,30605.73722834568,20672.827289109042,20002.47114485538
29901.714341606363,36420.82100685518,29931.031571065974,37173.42435928246,38072.674965344115,28865.541271846414,33794.07587651535,12538.558205872601,20848.4643176456,31166.220434674826,20782.826182758097,20731.06734299574
28833.717732595018,37150.58076446838,29792.448555950323,37368.45112498042,36747.07633405273,28153.385457386117,33427.006979581376,12528.165611631615,19996.598022655286,31538.89162510993,20563.98475846571,20108.17625320589
29701.490471248853,39936.10857600066,31887.217104631516,39870.98204000878,40932.08984626524,29506.24514688089,35357.152498488205,12909.991974847235,21073.43678507372,31999.469705554846,21503.224595021173,20969.990302703933
31294.557381059083,40261.72977285462,32430.514300819406,40216.3466227837,40396.258264208715,30147.700077302892,35644.652820948744,13579.8778577498,21682.830448318993,32513.553228109155,22167.89666972259,21921.143150147123
32422.509550655977,40304.531978131694,33145.81192041181,39551.41103383244,40963.92633828958,30018.386054287083,36273.890645989384,13337.050814515824,22036.879778878203,33116.340810622736,22898.203967197234,22347.464768002323
32715.07328837368,40331.2905390293,33409.73608539522,39940.095750358705,42450.06344210653,30494.03270721239,36438.27801535673,13649.488904741229,21620.922671540822,33124.258501313205,23019.842996084935,22399.03944414813
32316.692511318255,40474.22994002587,33376.018655442655,40125.58866622857,44096.287378833906,31267.26255004756,37107.30012763409,14135.477440032719,22350.510777770753,33313.39769355492,23880.16663981588,23730.95778958585
29653.419267180154,40136.82439178486,34110.66331401596,39104.4578726925,42520.07633092241,31184.07303451869,35869.801114331705,13518.739202481094,21886.65761540833,33093.03205098025,22893.011498303236,23373.89421235425
30902.859857490857,41527.92534708211,35505.62219368501,40913.75198052567,42459.3753651887,32455.37271960808,37656.85481437399,13995.711291068195,22526.448093417497,34463.66100200275,23820.68715572125,24424.70382449615
30089.625874709876,40178.1476502639,36731.93740592075,42202.82714073938,42000.65741996523,32129.209142195617,38522.002472593784,13903.007301148056,21787.367822236698,34800.607528835404,24132.55595222689,22985.712187940335
31449.357260704237,41983.31589372059,38669.598780916655,43365.61961721299,43774.34925655048,32135.182155865543,41077.584695322395,14253.899450760271,22672.936675526907,37554.873631392715,25194.652860690483,23896.864900397737
32041.250589072475,43421.916174568294,39122.43143179912,44301.89108004448,46231.737626144175,32448.9663020861,43425.168030332556,14713.118192771532,22535.45671318139,38814.47812392966,25460.64453812557,23700.360960669725
32305.382319824443,44787.77902035339,39706.452843167106,45010.79479648996,47926.57788822475,32621.08077549733,44630.14157378154,15180.233539180663,23322.14671410452,39228.28133944013,25254.391510662943,23269.90764653202
31809.570324681234,43222.212517322405,39290.76762623408,44042.50125061747,47355.49627162886,32138.229329533096,42436.746230378834,14477.4673362028,22709.398728391006,40231.269840106084,25295.742378209052,22281.515462819985
32426.134799252926,46065.90670229913,41037.75637670107,46329.34543479517,50556.722784848134,33406.59710793686,43676.58687502576,15410.433412395918,22871.3409552886,39861.197553327365,24659.728174436426,23239.14144438677
32182.336907166435,47610.52436434572,40643.892041857885,46478.105761051396,49728.12839818998,33230.23668424602,42579.005996144166,15439.412237277382,22396.423413075783,40466.67945505135,24668.890127481747,23011.086952132326
32256.053565816546,47729.52982219896,38575.9953960312,43552.23750042821,48739.78016715123,33138.384187689975,41503.91746011941,15844.588424295207,22493.17667314126,39046.3094755697,24704.02897562367,23419.761930693432
33154.17924292664,47751.60934037682,38535.27596095259,44173.29047195544,50188.61599427839,33557.369474976,40776.68386862516,16579.408107539573,22456.85468073127,40497.55340792247,24881.58139541141,23329.210900042064
33356.05289650244,47035.61932914752,37491.25933840274,43512.147267691755,48462.64431194557,33243.93574038051,39763.31512920778,16332.2102758185,22035.40683397066,39885.69018595714,24119.81610076161,22852.77954119198
33860.235501211304,48869.90783675785,41398.076489974854,46441.65441327409,51547.41314456912,34807.715564089245,40165.55085828322,16856.02541917553,22391.41423872001,40914.70876987806,24518.259203846726,21731.474543839
31666.57684167101,48727.1332550895,40065.53898730204,45039.00671293276,48719.66689445944,33112.11350783792,36979.783927159944,15678.091122114625,21473.158430432122,38958.465955890104,22686.527125028762,20656.99807707466
30853.043340826607,48802.00651622022,41232.576161040604,46106.06935834237,46769.08570029832,32420.444397410123,36882.21817469996,15526.123635346896,21571.544101030555,37743.42520784512,22351.063160522666,19896.157469292477
31860.204241200117,52043.19410081464,44487.540152325244,47742.60331355444,49265.09199088361,35011.09020033244,38119.92660002156,16915.180047462447,22484.80327571964,39411.75572824241,24254.86760442039,21240.241955615278
32115.01858715702,51943.443727849815,44012.08946713495,47546.78629882867,48831.78670231084,35292.81774954274,36738.74056880767,17405.348977181853,22661.37673776444,39800.57987182694,23996.184917214876,20987.19676767104
32240.977189470956,49597.82285380932,43897.58874388451,48138.417922492314,48341.51057567333,34423.367398204726,35325.622401794804,17559.68476888793,22243.18664964345,40481.18045891074,24632.01426397012,21085.205951644057
33145.32482574255,50064.15078155444,43672.239997873134,47324.05015178691,47041.40525096393,32909.268371709615,34484.32373528911,16649.48877162369,21587.54775701763,40108.094840918355,24266.177376375508,19771.785560898283
34608.052244225415,51005.18115599499,44902.577524916036,48884.79453133029,48832.928377270204,32387.42513910025,36883.11283826294,16436.154279040464,22314.738466539737,40629.86921718564,24457.75202455154,20635.74490408383
35485.88051465387,52885.01107941903,46669.222333865706,50771.11137725866,53221.15483784833,35063.56846653066,39800.77110647523,17490.58269860762,24000.488073060285,42909.26794995096,25941.954557944668,22924.946110788907
36461.847346489005,51593.18144191549,47874.86374777642,51879.73701600189,52366.07501375867,36355.5045813954,40249.29355248301,17128.884498872314,24897.25819846376,42291.25888613044,26883.95370578127,23943.40475746853
35715.148129860325,51653.70850405938,48439.321750275776,52272.423577662885,52597.089770467974,37082.84991473337,38497.65899142975,17654.68107881577,25421.02086698794,42719.84827198629,27146.313034338305,23387.0182998687
37517.75812022524,53239.71573969245,51397.050595841756,57328.58028964117,54019.83985575527,38004.771252249695,39999.84760346694,17228.88807901457,26454.131593964667,44702.10784705753,28811.855726107868,24408.49165428684
36907.513035652846,55040.04722299723,52037.03898188225,56927.14908118514,53986.90543110717,38762.17967047888,42056.51368326042,17722.84618150665,26565.854359595487,45689.75064616696,29390.568921676262,25167.959705460256
37335.10199586425,51559.169723786974,49908.93723905303,54832.8458562003,54956.32115912597,39091.32393071037,41722.2273587225,18108.940436949117,26118.748190088256,43867.84933165703,27428.125544032715,24437.897214769986
36000.01399474954,53013.20869659455,49298.79468194589,53759.67996221867,54419.75115176646,38895.127879434425,41590.95479685039,18066.586033655305,26075.91002035919,42809.30449455823,27109.302646165517,25389.31769604673
36386.23774584744,51149.88809902072,50619.793441411144,54912.14154087054,53816.21545604536,38211.74513033705,39091.99428041424,18087.319558140865,25653.754082857944,41918.41054681768,26153.987570168396,25163.956358793053
38278.1406271534,54543.61048405878,52641.765543417336,56657.02799944876,55584.31620197111,38252.48897510751,42661.9693898908,19364.390516362542,26132.655097514747,41001.92254690111,26136.11976673845,27587.587197095705
40040.13283451178,55055.36140119487,51720.83878352772,56378.5746543445,55767.413417138545,38589.08749039356,43335.75016384126,19990.951892907848,26874.258965020832,42737.982628131154,27042.62966172049,27988.977995638637
40890.94074227543,52648.1397874504,52653.04644232723,57061.53417094849,55783.988208269235,39484.696894611654,43418.73194108576,20569.758827248006,26634.320754254455,43399.4983041168,26373.239706487508,28279.57230846492
41317.521091760835,54153.5209494405,55234.74649582359,58809.9768809012,57439.655841864784,41040.44831236216,42436.60608951102,21402.76197811498,27534.54341605441,45968.38854790656,28583.052521873196,29205.665911569493
40652.34304051754,53073.44264411891,55225.786898548824,59112.54288905317,57009.77639833892,41223.38793271422,41278.41908099442,20949.41501479283,27291.402955998987,46021.28297041151,28533.668244221506,28326.44782014071
40687.20335314199,51258.79521405991,55769.97150651801,59432.620287434125,58547.60272658554,42550.79764326827,42347.88759522127,21301.703243594857,27389.231024940356,45103.202070830775,28622.848394152355,29864.69390341778
42679.89748541732,47293.3210356778,58074.313903950075,62168.50452301201,60708.95472453653,44480.73820178436,42205.79114951672,21480.380009128912,27964.17932104949,46115.990288982975,29341.582361152054,29961.237247307214
41989.705949015915,45156.98298542498,57326.75411412439,60520.93924574888,60560.667113266805,44831.086248009626,42318.492115700756,21664.44422137463,28039.77447600328,46110.49111254298,29635.54418650327,30621.817424896857
42988.96803021162,43484.21428357318,58138.21655004133,62096.428817050546,62084.02675756944,45065.56986533796,41320.46773559913,22632.18189407975,27902.19986394467,45672.897018798176,29854.720915801434,32097.402351214885
39801.29433179178,43164.76620235331,59696.46327461386,62658.461665992436,63096.02646947148,45421.6205938271,40916.04996525485,22504.74192558385,27003.38955539492,44000.91658341548,30475.79382236126,32881.39558563669
41142.23548478269,46751.78301401702,60381.041290839974,64370.858612629185,64214.076740159304,44005.39803769733,44975.35115961139,23311.988487534672,27077.957028317414,43890.34111812186,30464.754014862203,33915.58905054861
42823.07594250835,46672.921992127965,60684.352929682726,63969.09177061021,64087.427915535685,44497.82489385094,44491.57529252291,24669.620093947236,27376.680763401553,44270.132829297974,31259.646144592538,35765.60389050156
46545.00833143948,51713.056098061505,62433.124236229414,65801.07350440402,66073.3436216218,45122.020110399804,46670.87928516754,25965.793059308337,26615.512786998028,44830.52278042527,31482.681992911843,37736.35122593206
47518.39183899223,52990.45376043091,63048.97901460935,66322.5077671647,65342.00238988985,44157.52934178659,48716.74466032154,26534.574300128512,24879.91452959297,44432.07534811476,31043.435363776127,39093.051604670894
49051.32665662087,57037.00991729058,67596.33721630818,70082.50767302519,66611.39294009365,45106.25280060849,51562.6897026282,28972.23750605456,25153.270293456222,45341.820528860786,31065.113052031506,40811.20297581072
47326.24042918855,51382.14813909571,66298.7540651424,68035.35370704459,64630.030264365145,43224.66953168615,49095.35945962746,28328.32379052669,23529.52344344686,43354.89135258151,29941.91614062987,38142.85021850636
46577.01356304194,50443.991265590164,64701.313039046945,66713.31572226853,65054.4976874179,43409.19813771752,48434.376797324105,26726.629666202844,23575.322287883428,43586.548075754756,30010.785263046666,36859.11938627618
42642.125960655896,47878.76842054293,62453.86622129617,63538.10061998723,66149.22673187629,45729.93720242691,48505.708499042084,26582.970872561982,24547.447445746806,43829.997441287895,29377.36043021792,38720.495354104016
44756.15000789487,48932.945926440036,61476.33856092262,61337.66684596759,65179.02391520614,44962.1079210293,50470.28950658818,26865.22560406212,23953.22413819027,41589.00580939851,28912.45143745526,39669.60448655054
45286.08279963139,49379.69235877488,59651.84454204568,60398.54504746332,63675.71466398785,45356.092406603144,51132.47428979568,26452.51928163487,24606.512826956838,41893.214359499,29698.08223061509,38915.525686409805
46475.50599385996,52139.19181345072,64322.33857973372,65408.38537375092,67155.16320928386,45838.293746789284,53756.616302476585,28619.444006245893,25265.098467449534,42701.35601749916,31551.393895350495,40445.16495517821
46566.38272536795,55102.96144454411,64081.95557100934,65250.90262808793,68917.38553208308,46925.12816202053,54910.098201248664,28559.5618366391,24603.139231325258,43479.907331873845,32298.41409746337,40787.665601969406
46863.2274873918,56240.54454018682,68043.44696098511,69052.30771282528,71249.57267497218,47597.14874137495,56603.64730329506,28350.446702347374,25092.475607864682,42914.40778781392,32890.42802997204,41900.152256804955
44011.9869593273,51348.04381962107,61816.70484350953,63393.87049695994,71064.40699410968,44897.73313162663,53311.27686587525,26138.455862230025,23866.6327194976,42157.04160690199,32502.188393652414,38498.956150752805
47311.720268078556,56176.69166933757,61894.58338160885,65348.44529878971,74011.70651522814,48593.542741245634,53811.63997659194,27474.630144519346,22985.053807041815,44143.6712143475,34230.56215536034,41711.25608593135
44097.081577524674,55579.40938972116,55088.47806166098,59345.002407095395,68031.22705193349,44725.47766849646,49583.784486684344,24845.033608922742,20588.521487392387,39504.35022239498,32385.11020834489,37598.56248430861
47781.09595317479,57561.56813554476,59920.174695275906,64149.050720546555,72245.05473416942,48672.63287756243,54975.85464098964,26728.8126499396,22043.342096946308,41957.799167694626,32901.508835463064,40284.566707214566
47827.82563880708,62238.93204084974,63039.27020672266,67836.10229933179,77548.5712502433,50353.315989009454,57134.438566543016,27980.780878208,22773.64476230731,44506.012320839465,34323.63034253882,38862.96757469809
47612.756153354465,66637.10593123613,62610.298697716185,68366.9577059871,78463.10428994345,51933.87941328912,59048.32161695066,28304.820413843794,22739.331007115325,44199.19550555655,34856.41132798495,39496.31342689495
49545.57937806725,67259.68793161889,67095.08016912054,74159.31951243046,81728.26405410828,52302.02807886693,59021.00320626186,30109.735947365094,23295.762413537588,44724.174764262934,34678.15571942419,38873.237127554465
43546.16837448246,65794.23704192194,66902.02311749867,75538.44514450547,81168.66507399912,51022.771696015436,56595.1525287144,28223.453792917877,21098.90772250969,41483.74661072813,33549.23354825967,37681.06127334846
48444.15045329298,71091.37142685855,71120.24377617783,81196.79593505523,87260.87339802069,54395.0220340116,58850.61002806886,30551.023900718148,23554.545025759573,43759.08892224203,35398.61343235422,40264.85327714103
49165.19128540862,72746.98526817728,71216.25267683926,83702.849498877,87244.30653518833,55477.96479326557,59226.57440655154,31063.519735893078,24239.81634101027,44211.6960233097,34742.666608872925,40176.54135152936
48912.69588466136,71644.3941367853,73565.39812192906,88966.2844514712,87116.66038531285,56526.85416738127,58409.213718546736,30417.49333708039,23249.082547922226,44797.05388454341,35756.599662053006,37822.33762543521
52022.98455070922,71037.96627521692,75183.64411795788,89038.79855997903,87612.03960217822,56445.23082680266,60421.263049011424,31418.83340256825,24634.1333821446,47964.0498676431,36717.64603769576,37259.33196249861
52423.30816408053,73221.47373566651,73724.9806852267,85861.68027026413,85565.30619300023,54161.69509051352,61247.60181109158,33252.6357299802,22863.334540018168,49643.5522892111,38085.24003242154,40809.277203703794
51724.922549709496,75333.47690846164,76159.0224197585,87707.24176154929,90953.0420149371,54236.102718023336,65512.65590929646,34912.71074588711,23996.647499241713,49900.54310218299,37769.475511544784,43890.893928488185
53958.00647226743,75828.89696947337,76630.15948513358,88076.86021666211,91837.51477482819,55918.8191390316,67298.17525333543,36110.864877642016,25300.43924463298,50959.442597095804,40266.01913144757,45526.40307876189
